base_id;category;base_name;unit;price;dealer_price;weight_kg;qty_per_cycle;mold_id;gost_mark;article;mix_main_tpl;mix_face_tpl;item_type;amortization_per_cycle;new_name;new_price;new_dealer_price;new_article;default_warehouse_id
179;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Гранит Коричневая;кв.м;1350.00;1350.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-179;main_tile_40;face_granite_brown;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Гранит Коричневая 2 сорт;675.0;675.0;PL-1792S;5
183;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Гранит Оранжевая;кв.м;1450.00;1485.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-183;main_tile_40;face_granite_orange;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Гранит Оранжевая 2 сорт;725.0;742.5;PL-1832S;5
205;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Белая;кв.м;1050.00;1350.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-205;main_tile_60;face_granite_white;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Белая 2 сорт;525.0;675.0;PL-2052S;5
206;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Желтая;кв.м;1650.00;1485.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-206;main_tile_60;face_granite_yellow;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Желтая 2 сорт;825.0;742.5;PL-2062S;5
203;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Коричневая;кв.м;1500.00;1350.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-203;main_tile_60;face_granite_brown;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Коричневая 2 сорт;750.0;675.0;PL-2032S;5
202;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Красная;кв.м;1500.00;1350.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-202;main_tile_60;face_granite_red;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Красная 2 сорт;750.0;675.0;PL-2022S;5
207;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Оранжевая;кв.м;1650.00;1485.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-207;main_tile_60;face_granite_orange;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Оранжевая 2 сорт;825.0;742.5;PL-2072S;5
204;Плитка гранитная;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Черная;кв.м;1500.00;1350.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-204;main_tile_60;face_granite_black;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Гранит Черная 2 сорт;750.0;675.0;PL-2042S;5
325;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Белая;кв.м;1400.00;2205.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-325;main_tile_40;face_granite_white;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Белая 2 сорт;700.0;1102.5;PL-3252S;5
326;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Желтая;кв.м;1450.00;2295.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-326;main_tile_40;face_granite_yellow;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Желтая 2 сорт;725.0;1147.5;PL-3262S;5
323;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Коричневая;кв.м;1400.00;2160.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-323;main_tile_40;face_granite_brown;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Коричневая 2 сорт;700.0;1080.0;PL-3232S;5
322;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Красная;кв.м;1400.00;2160.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-322;main_tile_40;face_granite_red;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Красная 2 сорт;700.0;1080.0;PL-3222S;5
327;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Оранжевая;кв.м;1450.00;2295.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-327;main_tile_40;face_granite_orange;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Оранжевая 2 сорт;725.0;1147.5;PL-3272S;5
321;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Серая;кв.м;1200.00;2385.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-321;main_tile_40;face_granite_grey;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Серая 2 сорт;600.0;1192.5;PL-3212S;5
324;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Черная;кв.м;1400.00;2160.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-324;main_tile_40;face_granite_black;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Гранит Черная 2 сорт;700.0;1080.0;PL-3242S;5
349;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Белая;кв.м;1500.00;2205.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-349;main_tile_60;face_granite_white;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Белая 2 сорт;750.0;1102.5;PL-3492S;5
350;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Желтая;кв.м;1600.00;2295.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-350;main_tile_60;face_granite_yellow;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Желтая 2 сорт;800.0;1147.5;PL-3502S;5
347;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Коричневая;кв.м;1500.00;2160.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-347;main_tile_60;face_granite_brown;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Коричневая 2 сорт;750.0;1080.0;PL-3472S;5
346;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Красная;кв.м;1500.00;2160.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-346;main_tile_60;face_granite_red;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Красная 2 сорт;750.0;1080.0;PL-3462S;5
351;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Оранжевая;кв.м;1600.00;2295.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-351;main_tile_60;face_granite_orange;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Оранжевая 2 сорт;800.0;1147.5;PL-3512S;5
345;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Серая;кв.м;1400.00;2385.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-345;main_tile_60;face_granite_grey;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Серая 2 сорт;700.0;1192.5;PL-3452S;5
348;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Черная;кв.м;1500.00;2160.00;104.170000;0.7500;13;ТУ 23.61.11-001-50829991-2023;PL-348;main_tile_60;face_granite_black;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.6 60мм Гранит Черная 2 сорт;750.0;1080.0;PL-3482S;5
373;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Белая;кв.м;2450.00;2205.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-373;main_tile_80;face_granite_white;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Белая 2 сорт;1225.0;1102.5;PL-3732S;5
374;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Желтая;кв.м;2550.00;2295.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-374;main_tile_80;face_granite_yellow;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Желтая 2 сорт;1275.0;1147.5;PL-3742S;5
371;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Коричневая;кв.м;2400.00;2160.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-371;main_tile_80;face_granite_brown;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Коричневая 2 сорт;1200.0;1080.0;PL-3712S;5
370;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Красная;кв.м;2400.00;2160.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-370;main_tile_80;face_granite_red;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Красная 2 сорт;1200.0;1080.0;PL-3702S;5
375;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Оранжевая;кв.м;2550.00;2295.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-375;main_tile_80;face_granite_orange;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Оранжевая 2 сорт;1275.0;1147.5;PL-3752S;5
372;Плитка гранитная;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Черная;кв.м;2400.00;2160.00;151.110000;0.7500;14;ТУ 23.61.11-001-50829991-2023;PL-372;main_tile_80;face_granite_black;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.8 80мм Гранит Черная 2 сорт;1200.0;1080.0;PL-3722S;5
572;Плитка гранитная;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Белая;кв.м;1550.00;0.00;0.000000;1.0000;;;2U6-GrB;main_tile_60;face_granite_white;product;0.00;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Белая 2 сорт;775.0;0.0;2U6-GrB2S;5
575;Плитка гранитная;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Серая;кв.м;1400.00;0.00;0.000000;1.0000;;;2U6-GrS;main_tile_60;face_granite_grey;product;0.00;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Серая 2 сорт;700.0;0.0;2U6-GrS2S;5
576;Плитка гранитная;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Черная;кв.м;1500.00;0.00;0.000000;1.0000;;;2U6-GrCh;main_tile_60;face_granite_black;product;0.00;Тротуарная плитка УРИКО -  2.У.6 60мм Гранит Черная 2 сорт;750.0;0.0;2U6-GrCh2S;5
573;Плитка гранитная;Тротуарная плитка УРИКО -  2.У.6 60мм Меланж Гранит Осень;кв.м;1650.00;0.00;0.000000;1.0000;;;2U6-MGrO;main_tile_60;face_mel_gr_autumn;product;0.00;Тротуарная плитка УРИКО -  2.У.6 60мм Меланж Гранит Осень 2 сорт;825.0;0.0;2U6-MGrO2S;5
574;Плитка гранитная;Тротуарная плитка УРИКО -  2.У.6 60мм Меланж Гранит Яшма;кв.м;1650.00;0.00;0.000000;1.0000;;;2U6-MgrY;main_tile_60;face_mel_gr_jasper;product;0.00;Тротуарная плитка УРИКО -  2.У.6 60мм Меланж Гранит Яшма 2 сорт;825.0;0.0;2U6-MgrY2S;5
220;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Оникс;кв.м;1300.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-220;main_tile_40;face_mel_sm_onyx;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Оникс 2 сорт;650.0;0.0;PL-2202S;5
221;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Осень;кв.м;1300.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-221;main_tile_40;face_mel_sm_autumn;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Осень 2 сорт;650.0;0.0;PL-2212S;5
222;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Рубин;кв.м;1300.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-222;main_tile_40;face_mel_sm_ruby;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Рубин 2 сорт;650.0;0.0;PL-2222S;5
224;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Янтарь;кв.м;1300.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-224;main_tile_40;face_mel_sm_amber;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Янтарь 2 сорт;650.0;0.0;PL-2242S;5
223;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Яшма;кв.м;1300.00;0.00;90.280000;0.8000;8;ТУ 23.61.11-001-50829991-2023;PL-223;main_tile_40;face_mel_sm_jasper;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.4 40мм Меланж Гладкая Яшма 2 сорт;650.0;0.0;PL-2232S;5
244;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Оникс;кв.м;1550.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-244;main_tile_60;face_mel_sm_onyx;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Оникс 2 сорт;775.0;0.0;PL-2442S;5
245;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Осень;кв.м;1550.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-245;main_tile_60;face_mel_sm_autumn;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Осень 2 сорт;775.0;0.0;PL-2452S;5
246;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Рубин;кв.м;1550.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-246;main_tile_60;face_mel_sm_ruby;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Рубин 2 сорт;775.0;0.0;PL-2462S;5
248;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Янтарь;кв.м;1550.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-248;main_tile_60;face_mel_sm_amber;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Янтарь 2 сорт;775.0;0.0;PL-2482S;5
247;Плитка меланж гладкая;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Яшма;кв.м;1550.00;0.00;135.160000;0.8000;9;ТУ 23.61.11-001-50829991-2023;PL-247;main_tile_60;face_mel_sm_jasper;product;0.00;Тротуарная плитка КВАДРАТ - 2.К.6 60мм Меланж Гладкая Яшма 2 сорт;775.0;0.0;PL-2472S;5
268;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Оникс;кв.м;1310.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-268;main_tile_40;face_mel_sm_onyx;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Оникс 2 сорт;655.0;0.0;PL-2682S;5
269;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Осень;кв.м;1310.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-269;main_tile_40;face_mel_sm_autumn;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Осень 2 сорт;655.0;0.0;PL-2692S;5
270;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Рубин;кв.м;1310.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-270;main_tile_40;face_mel_sm_ruby;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Рубин 2 сорт;655.0;0.0;PL-2702S;5
272;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Янтарь;кв.м;1310.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-272;main_tile_40;face_mel_sm_amber;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Янтарь 2 сорт;655.0;0.0;PL-2722S;5
271;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Яшма;кв.м;1310.00;0.00;86.270000;0.7000;15;ТУ 23.61.11-001-50829991-2023;PL-271;main_tile_40;face_mel_sm_jasper;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.4 40мм Меланж Гладкая Яшма 2 сорт;655.0;0.0;PL-2712S;5
292;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Оникс;кв.м;1560.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-292;main_tile_60;face_mel_sm_onyx;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Оникс 2 сорт;780.0;0.0;PL-2922S;5
293;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Осень;кв.м;1560.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-293;main_tile_60;face_mel_sm_autumn;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Осень 2 сорт;780.0;0.0;PL-2932S;5
294;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Рубин;кв.м;1560.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-294;main_tile_60;face_mel_sm_ruby;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Рубин 2 сорт;780.0;0.0;PL-2942S;5
296;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Янтарь;кв.м;1560.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-296;main_tile_60;face_mel_sm_amber;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Янтарь 2 сорт;780.0;0.0;PL-2962S;5
295;Плитка меланж гладкая;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Яшма;кв.м;1560.00;0.00;129.460000;0.7000;16;ТУ 23.61.11-001-50829991-2023;PL-295;main_tile_60;face_mel_sm_jasper;product;0.00;Тротуарная плитка КЛАССИКО - 2.КО.6 60мм Меланж Гладкая Яшма 2 сорт;780.0;0.0;PL-2952S;5
388;Плитка меланж гладкая;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Оникс;кв.м;2250.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-388;main_tile_80;face_mel_sm_onyx;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Оникс 2 сорт;1125.0;0.0;PL-3882S;5
389;Плитка меланж гладкая;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Осень;кв.м;2250.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-389;main_tile_80;face_mel_sm_autumn;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Осень 2 сорт;1125.0;0.0;PL-3892S;5
390;Плитка меланж гладкая;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Рубин;кв.м;2250.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-390;main_tile_80;face_mel_sm_ruby;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Рубин 2 сорт;1125.0;0.0;PL-3902S;5
392;Плитка меланж гладкая;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Янтарь;кв.м;2250.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-392;main_tile_80;face_mel_sm_amber;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Янтарь 2 сорт;1125.0;0.0;PL-3922S;5
391;Плитка меланж гладкая;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Яшма;кв.м;2250.00;0.00;183.600000;0.6800;17;ТУ 23.61.11-001-50829991-2023;PL-391;main_tile_80;face_mel_sm_jasper;product;0.00;Тротуарная плитка ПАРКЕТ - 1.ПР.8 80мм Меланж Гладкая Яшма 2 сорт;1125.0;0.0;PL-3912S;5
412;Плитка меланж гладкая;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Оникс;кв.м;2250.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-412;main_tile_80;face_mel_sm_onyx;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Оникс 2 сорт;1125.0;0.0;PL-4122S;5
413;Плитка меланж гладкая;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Осень;кв.м;2250.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-413;main_tile_80;face_mel_sm_autumn;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Осень 2 сорт;1125.0;0.0;PL-4132S;5
414;Плитка меланж гладкая;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Рубин;кв.м;2250.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-414;main_tile_80;face_mel_sm_ruby;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Рубин 2 сорт;1125.0;0.0;PL-4142S;5
416;Плитка меланж гладкая;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Янтарь;кв.м;2250.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-416;main_tile_80;face_mel_sm_amber;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Янтарь 2 сорт;1125.0;0.0;PL-4162S;5
415;Плитка меланж гладкая;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Яшма;кв.м;2250.00;0.00;216.050000;0.5400;18;ТУ 23.61.11-001-50829991-2023;PL-415;main_tile_80;face_mel_sm_jasper;product;0.00;Тротуарная плитка ПЛИТА - 3.П.8 80мм Меланж Гладкая Яшма 2 сорт;1125.0;0.0;PL-4152S;5
173;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Осень;кв.м;1300.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-173;main_tile_40;face_mel_sm_autumn;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Осень 2 сорт;650.0;0.0;PL-1732S;5
174;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Рубин;кв.м;1300.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-174;main_tile_40;face_mel_sm_ruby;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Рубин 2 сорт;650.0;0.0;PL-1742S;5
176;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Янтарь;кв.м;1300.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-176;main_tile_40;face_mel_sm_amber;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Янтарь 2 сорт;650.0;0.0;PL-1762S;5
175;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Яшма;кв.м;1300.00;0.00;90.280000;0.8000;10;ТУ 23.61.11-001-50829991-2023;PL-175;main_tile_40;face_mel_sm_jasper;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.4 40мм Меланж Гладкая Яшма 2 сорт;650.0;0.0;PL-1752S;5
198;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гладкая Рубин;кв.м;1550.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-198;main_tile_60;face_mel_sm_ruby;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гладкая Рубин 2 сорт;775.0;0.0;PL-1982S;5
200;Плитка меланж гладкая;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гладкая Янтарь;кв.м;1550.00;0.00;135.160000;0.8000;11;ТУ 23.61.11-001-50829991-2023;PL-200;main_tile_60;face_mel_sm_amber;product;0.00;Тротуарная плитка ПРЯМОУГОЛЬНИК - 2.П.6 60мм Меланж Гладкая Янтарь 2 сорт;775.0;0.0;PL-2002S;5
316;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Оникс;кв.м;1320.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-316;main_tile_40;face_mel_sm_onyx;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Оникс 2 сорт;660.0;0.0;PL-3162S;5
317;Плитка меланж гладкая;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Осень;кв.м;1320.00;0.00;88.890000;0.7500;12;ТУ 23.61.11-001-50829991-2023;PL-317;main_tile_40;face_mel_sm_autumn;product;0.00;Тротуарная плитка СИТИ-МИКС - 1.СМ.4 40мм Меланж Гладкая Осень 2 сорт;660.0;0.0;PL-3172S;5
